SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,endpoint,dataframe_index,collection_timestamp
22024,1630598,0022400299,"Nov 27, 2024",OKC @ GSW,W,14,3,5,0.6,1,2,0.5,0,0,0.0,0,1,1,0,0,0,1,0,7,6,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400285,"Nov 25, 2024",OKC @ SAC,W,22,3,6,0.5,1,2,0.5,1,2,0.5,1,3,4,0,1,0,2,2,8,4,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400256,"Nov 20, 2024",OKC vs. POR,W,15,2,6,0.333,1,4,0.25,0,0,0.0,2,0,2,0,0,0,1,1,5,-12,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400025,"Nov 19, 2024",OKC @ SAS,L,20,4,10,0.4,3,7,0.429,0,0,0.0,0,3,3,0,1,0,2,2,11,-12,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400242,"Nov 17, 2024",OKC vs. DAL,L,25,2,9,0.222,2,7,0.286,1,2,0.5,1,4,5,0,2,1,1,2,7,-9,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400018,"Nov 15, 2024",OKC vs. PHX,W,20,2,5,0.4,1,1,1.0,3,4,0.75,1,0,1,2,0,0,0,3,8,13,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400221,"Nov 13, 2024",OKC vs. NOP,W,24,4,11,0.364,2,6,0.333,0,0,0.0,3,2,5,3,0,0,1,2,10,13,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400215,"Nov 11, 2024",OKC vs. LAC,W,29,4,6,0.667,2,4,0.5,0,0,0.0,2,2,4,4,0,1,1,1,10,17,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400207,"Nov 10, 2024",OKC vs. GSW,L,18,3,8,0.375,3,4,0.75,0,0,0.0,1,1,2,3,0,0,1,2,9,-18,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400192,"Nov 08, 2024",OKC vs. HOU,W,30,3,9,0.333,2,3,0.667,0,0,0.0,1,4,5,5,1,1,0,1,8,14,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400177,"Nov 06, 2024",OKC @ DEN,L,17,5,9,0.556,2,4,0.5,1,1,1.0,1,1,2,1,0,0,0,0,13,11,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400163,"Nov 04, 2024",OKC vs. ORL,W,17,4,9,0.444,1,3,0.333,2,2,1.0,2,3,5,1,3,0,0,1,11,8,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400150,"Nov 02, 2024",OKC @ LAC,W,30,5,12,0.417,2,4,0.5,0,0,0.0,0,5,5,2,3,0,0,1,12,15,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400140,"Nov 01, 2024",OKC @ POR,W,23,5,10,0.5,3,5,0.6,0,0,0.0,4,4,8,2,1,0,1,1,13,1,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400125,"Oct 30, 2024",OKC vs. SAS,W,18,2,8,0.25,0,3,0.0,0,0,0.0,0,3,3,3,0,0,1,0,4,7,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400100,"Oct 27, 2024",OKC vs. ATL,W,18,3,4,0.75,1,2,0.5,2,2,1.0,1,0,1,1,1,0,1,1,9,-5,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400091,"Oct 26, 2024",OKC @ CHI,W,16,4,7,0.571,0,2,0.0,0,0,0.0,1,2,3,1,1,0,2,5,8,17,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1630598,0022400075,"Oct 24, 2024",OKC @ DEN,W,20,7,9,0.778,1,2,0.5,0,0,0.0,0,6,6,1,0,2,1,1,15,6,1,1630598,PlayerGameLog,0,2025-08-10T12:49:43.837142
22024,1641745,0022401196,"Apr 13, 2025",OKC @ NOP,W,22,1,7,0.143,0,5,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,5,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022401181,"Apr 11, 2025",OKC @ UTA,W,27,6,13,0.462,4,9,0.444,1,2,0.5,0,6,6,4,1,0,1,1,17,19,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022401164,"Apr 09, 2025",OKC @ PHX,W,8,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-4,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022401153,"Apr 08, 2025",OKC vs. LAL,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022401108,"Apr 02, 2025",OKC vs. DET,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022401079,"Mar 29, 2025",OKC vs. IND,W,5,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-4,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022401064,"Mar 27, 2025",OKC vs. MEM,W,2,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022401052,"Mar 25, 2025",OKC @ SAC,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-9,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022401017,"Mar 21, 2025",OKC vs. CHA,W,7,2,3,0.667,1,2,0.5,0,0,0.0,1,1,2,4,0,0,0,0,5,5,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022401002,"Mar 19, 2025",OKC vs. PHI,W,23,2,9,0.222,1,6,0.167,0,0,0.0,1,3,4,4,2,1,2,1,5,14,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400982,"Mar 16, 2025",OKC @ MIL,W,1,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,1,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400969,"Mar 15, 2025",OKC @ DET,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400908,"Mar 07, 2025",OKC vs. POR,W,8,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-7,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400895,"Mar 05, 2025",OKC @ MEM,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-2,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400851,"Feb 28, 2025",OKC @ ATL,W,1,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,3,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400787,"Feb 13, 2025",OKC @ MIN,L,4,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,0,0,1,0,0,2,2,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400761,"Feb 10, 2025",OKC vs. NOP,W,6,2,5,0.4,1,4,0.25,0,0,0.0,0,0,0,0,0,0,0,1,5,4,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400746,"Feb 08, 2025",OKC @ MEM,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400739,"Feb 07, 2025",OKC vs. TOR,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400724,"Feb 05, 2025",OKC vs. PHX,W,6,3,4,0.75,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,1,7,-5,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400705,"Feb 03, 2025",OKC vs. MIL,W,12,1,11,0.091,0,8,0.0,0,0,0.0,0,0,0,0,2,0,0,0,2,-12,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400691,"Feb 01, 2025",OKC vs. SAC,W,6,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400618,"Jan 22, 2025",OKC vs. UTA,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400595,"Jan 19, 2025",OKC vs. BKN,W,7,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,1,2,0,-1,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400583,"Jan 17, 2025",OKC @ DAL,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400574,"Jan 16, 2025",OKC vs. CLE,W,7,0,9,0.0,0,8,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,-12,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400328,"Dec 05, 2024",OKC @ TOR,W,6,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,12,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400055,"Dec 03, 2024",OKC vs. UTA,W,4,1,4,0.25,1,4,0.25,0,0,0.0,0,0,0,0,0,0,0,0,3,1,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400285,"Nov 25, 2024",OKC @ SAC,W,3,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400256,"Nov 20, 2024",OKC vs. POR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400025,"Nov 19, 2024",OKC @ SAS,L,11,1,8,0.125,1,7,0.143,0,0,0.0,1,1,2,0,1,0,0,1,3,6,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400018,"Nov 15, 2024",OKC vs. PHX,W,4,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-5,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400221,"Nov 13, 2024",OKC vs. NOP,W,3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,-4,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400125,"Oct 30, 2024",OKC vs. SAS,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400100,"Oct 27, 2024",OKC vs. ATL,W,2,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,3,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400091,"Oct 26, 2024",OKC @ CHI,W,3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,1,0,0,1,3,0,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641745,0022400075,"Oct 24, 2024",OKC @ DEN,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1641745,PlayerGameLog,0,2025-08-10T12:49:44.650627
22024,1641766,0022401212,"Dec 13, 2024",CHI vs. CHA,W,8,1,2,0.5,0,0,0.0,0,0,0.0,3,1,4,0,0,0,0,0,2,2,1,1641766,PlayerGameLog,0,2025-08-10T12:49:45.415342
22024,1641766,0022400212,"Nov 11, 2024",CHI vs. CLE,L,5,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,2,-1,1,1641766,PlayerGameLog,0,2025-08-10T12:49:45.415342
22024,1641766,0022400136,"Nov 01, 2024",CHI @ BKN,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1641766,PlayerGameLog,0,2025-08-10T12:49:45.415342
22024,1641766,0022400123,"Oct 30, 2024",CHI vs. ORL,W,9,2,4,0.5,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,1,4,-6,1,1641766,PlayerGameLog,0,2025-08-10T12:49:45.415342
22024,1641737,0022401191,"Apr 13, 2025",PHI vs. CHI,L,33,6,9,0.667,0,0,0.0,4,6,0.667,2,7,9,0,1,2,1,3,16,-17,2,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022401173,"Apr 11, 2025",PHI vs. ATL,L,30,8,9,0.889,0,0,0.0,2,4,0.5,3,3,6,1,1,3,3,2,18,-4,2,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022401157,"Apr 09, 2025",PHI @ WAS,W,32,6,8,0.75,0,1,0.0,5,7,0.714,3,6,9,0,0,2,4,2,17,-4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022401145,"Apr 07, 2025",PHI @ MIA,L,35,7,11,0.636,0,0,0.0,2,4,0.5,5,6,11,1,1,2,4,3,16,-8,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022401130,"Apr 05, 2025",PHI vs. MIN,L,24,2,5,0.4,0,0,0.0,0,0,0.0,4,6,10,2,1,1,0,5,4,-3,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022401115,"Apr 03, 2025",PHI vs. MIL,L,35,13,15,0.867,0,0,0.0,2,3,0.667,3,3,6,0,2,3,3,5,28,-8,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022401098,"Apr 01, 2025",PHI @ NYK,L,32,3,5,0.6,0,0,0.0,3,6,0.5,3,5,8,2,2,3,4,5,9,-10,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022401087,"Mar 30, 2025",PHI vs. TOR,L,27,5,7,0.714,0,0,0.0,4,4,1.0,2,6,8,0,1,5,5,2,14,-17,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022401076,"Mar 29, 2025",PHI vs. MIA,L,30,8,9,0.889,0,0,0.0,0,0,0.0,2,8,10,1,1,3,3,2,16,-5,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022401053,"Mar 26, 2025",PHI vs. WAS,L,23,3,6,0.5,0,0,0.0,0,0,0.0,3,3,6,3,0,3,0,3,6,-4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022401041,"Mar 24, 2025",PHI @ NOP,L,19,3,4,0.75,0,0,0.0,0,0,0.0,2,5,7,1,2,1,0,2,6,-13,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400959,"Mar 14, 2025",PHI vs. IND,L,34,5,8,0.625,0,0,0.0,6,7,0.857,4,5,9,0,2,1,2,5,16,-8,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400947,"Mar 12, 2025",PHI @ TOR,L,23,5,7,0.714,0,0,0.0,3,4,0.75,4,5,9,1,1,2,0,1,13,12,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400928,"Mar 10, 2025",PHI @ ATL,L,24,5,5,1.0,0,0,0.0,2,2,1.0,1,1,2,1,0,1,0,2,12,-12,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400924,"Mar 09, 2025",PHI vs. UTA,W,32,7,13,0.538,0,0,0.0,0,0,0.0,7,8,15,1,2,5,3,2,14,22,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400900,"Mar 06, 2025",PHI @ BOS,L,13,3,5,0.6,0,0,0.0,0,0,0.0,2,0,2,1,0,1,1,0,6,-4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400887,"Mar 04, 2025",PHI @ MIN,L,8,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,1,1,0,0,1,1,5,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400876,"Mar 03, 2025",PHI vs. POR,L,7,2,3,0.667,0,0,0.0,2,3,0.667,1,1,2,0,0,1,1,1,6,-8,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400838,"Feb 26, 2025",PHI @ NYK,L,17,2,2,1.0,0,0,0.0,1,2,0.5,1,4,5,0,1,1,1,5,5,-3,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400823,"Feb 24, 2025",PHI vs. CHI,L,17,1,2,0.5,0,0,0.0,2,2,1.0,2,4,6,0,0,1,1,4,4,4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400789,"Feb 20, 2025",PHI vs. BOS,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400772,"Feb 12, 2025",PHI @ BKN,L,17,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,0,1,1,2,2,0,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400738,"Feb 07, 2025",PHI @ DET,L,11,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,3,2,-1,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400721,"Feb 05, 2025",PHI vs. MIA,L,18,4,5,0.8,0,0,0.0,3,4,0.75,3,2,5,0,1,0,0,0,11,9,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400712,"Feb 04, 2025",PHI vs. DAL,W,8,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,3,2,1,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400698,"Feb 02, 2025",PHI vs. BOS,L,12,1,1,1.0,0,0,0.0,0,0,0.0,2,3,5,0,1,1,2,2,2,2,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400681,"Jan 31, 2025",PHI vs. DEN,L,12,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,1,2,-5,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400669,"Jan 29, 2025",PHI vs. SAC,W,19,2,2,1.0,0,0,0.0,1,2,0.5,1,6,7,1,0,0,2,3,5,4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400660,"Jan 28, 2025",PHI vs. LAL,W,20,1,5,0.2,0,0,0.0,2,5,0.4,5,1,6,1,0,3,1,5,4,2,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400642,"Jan 25, 2025",PHI @ CHI,W,19,2,3,0.667,0,0,0.0,0,0,0.0,0,7,7,1,0,1,0,5,4,2,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400631,"Jan 24, 2025",PHI vs. CLE,W,10,1,1,1.0,0,0,0.0,2,2,1.0,1,1,2,0,1,0,1,0,4,5,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400609,"Jan 21, 2025",PHI @ DEN,L,16,1,3,0.333,0,0,0.0,1,2,0.5,2,1,3,1,1,2,0,3,3,-18,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400594,"Jan 19, 2025",PHI @ MIL,L,24,4,4,1.0,0,0,0.0,2,6,0.333,1,5,6,0,1,1,1,6,10,-12,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400588,"Jan 18, 2025",PHI @ IND,L,19,5,5,1.0,0,0,0.0,2,3,0.667,4,2,6,1,0,0,0,0,12,-4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400561,"Jan 15, 2025",PHI vs. NYK,L,15,1,1,1.0,0,0,0.0,0,0,0.0,3,3,6,0,0,0,1,3,2,4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400555,"Jan 14, 2025",PHI vs. OKC,L,17,3,3,1.0,0,0,0.0,1,1,1.0,1,2,3,0,0,0,3,3,7,-3,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400544,"Jan 12, 2025",PHI @ ORL,L,15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,1,1,0,4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400527,"Jan 10, 2025",PHI vs. NOP,L,14,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,2,1,4,0,-10,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400512,"Jan 08, 2025",PHI vs. WAS,W,14,0,1,0.0,0,0,0.0,2,2,1.0,2,1,3,2,0,3,0,2,2,-10,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400494,"Jan 06, 2025",PHI vs. PHX,L,11,1,2,0.5,0,0,0.0,2,4,0.5,1,4,5,0,0,1,1,3,4,-4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400478,"Jan 04, 2025",PHI @ BKN,W,7,2,2,1.0,0,0,0.0,2,4,0.5,0,3,3,1,0,1,2,1,6,3,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400467,"Jan 02, 2025",PHI @ GSW,L,9,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,1,2,1,2,0,-4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400447,"Dec 30, 2024",PHI @ POR,W,4,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,1,0,0,0,2,2,-3,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400380,"Dec 21, 2024",PHI @ CLE,L,12,1,1,1.0,0,0,0.0,1,1,1.0,1,2,3,1,0,0,0,1,3,-4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400322,"Dec 04, 2024",PHI vs. ORL,L,14,0,3,0.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,2,0,-12,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400050,"Dec 03, 2024",PHI @ CHA,W,14,2,2,1.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,2,2,6,4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400301,"Nov 30, 2024",PHI @ DET,W,20,1,2,0.5,0,0,0.0,2,3,0.667,1,4,5,0,0,3,2,4,4,9,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400274,"Nov 24, 2024",PHI vs. LAC,L,9,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,2,0,-5,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400245,"Nov 18, 2024",PHI @ MIA,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400010,"Nov 15, 2024",PHI @ ORL,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400220,"Nov 13, 2024",PHI vs. CLE,L,17,2,3,0.667,0,0,0.0,0,0,0.0,3,6,9,0,0,1,1,3,4,-4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400004,"Nov 12, 2024",PHI vs. NYK,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400195,"Nov 08, 2024",PHI @ LAL,L,2,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,0,0,1,0,0,3,4,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400179,"Nov 06, 2024",PHI @ LAC,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,7,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400142,"Nov 02, 2024",PHI vs. MEM,L,1,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,2,-1,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400120,"Oct 30, 2024",PHI vs. DET,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,7,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400078,"Oct 25, 2024",PHI @ TOR,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
22024,1641737,0022400066,"Oct 23, 2024",PHI vs. MIL,L,3,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,2,3,1,1641737,PlayerGameLog,0,2025-08-10T12:49:46.097477
