gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,source_game_id,collection_timestamp,estimatedTeamTurnoverPercentage
2022200111,1612709917,Grand Rapids,Gold,GRG,gold,1630732.0,Lacey,James,L. James,lacey-james,,,,8:56,55.0,55.0,94.7,94.7,-39.7,-39.7,0.0,0.0,0.0,0.182,0.067,0.115,60.0,0.0,0.0,0.208,0.208,104.72,104.72,87.26,20.0,-0.294,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709917,Grand Rapids,Gold,GRG,gold,202708.0,Norris,Cole,N. Cole,norris-cole,,,,16:03,82.9,82.9,82.4,82.4,0.5,0.5,0.0,0.0,0.0,0.0,0.048,0.025,0.0,0.357,0.357,0.175,0.175,103.21,103.21,86.01,35.0,0.038,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709917,Grand Rapids,Gold,GRG,gold,1631221.0,Collin,Gillespie,C. Gillespie,collin-gillespie,,NWT - Not With Team,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709917,Grand Rapids,Gold,GRG,gold,1631242.0,Kellan,Grady,K. Grady,kellan-grady,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709917,Grand Rapids,Gold,GRG,gold,1631298.0,Jack,White,J. White,jack-white,,NWT - Not With Team,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1630561.0,David,Duke Jr.,D. Duke Jr.,david-duke-jr,F,,,35:35,101.3,101.3,76.9,76.9,24.4,24.4,0.263,1.0,15.6,0.032,0.119,0.082,15.6,0.563,0.751,0.333,0.333,104.54,104.54,87.12,77.0,0.219,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1630556.0,Kessler,Edwards,K. Edwards,kessler-edwards,F,,,32:12,88.1,88.1,92.6,92.6,-4.6,-4.6,0.056,1.0,7.7,0.054,0.059,0.056,7.7,0.3,0.414,0.16,0.16,100.62,100.62,83.85,67.0,0.041,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1630549.0,Day'Ron,Sharpe,D. Sharpe,dayron-sharpe,C,,,29:27,91.8,91.8,92.1,92.1,-0.3,-0.3,0.2,1.5,18.8,0.091,0.273,0.182,12.5,0.5,0.479,0.188,0.188,101.05,101.05,84.21,61.0,0.164,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1630275.0,Jordan,Bowden,J. Bowden,jordan-bowden,G,,,32:25,93.0,93.0,85.7,85.7,7.2,7.2,0.188,3.0,16.7,0.0,0.027,0.014,5.6,0.577,0.576,0.188,0.188,104.39,104.39,86.99,71.0,0.073,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1629185.0,Chris,Chiozza,C. Chiozza,chris-chiozza,G,,,28:16,86.9,86.9,82.5,82.5,4.3,4.3,0.294,2.5,38.5,0.029,0.229,0.13,15.4,0.5,0.46,0.118,0.118,105.28,105.28,87.74,61.0,0.165,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1630696.0,Dru,Smith,D. Smith,dru-smith,,,,32:56,90.4,90.4,76.7,76.7,13.7,13.7,0.333,2.0,26.1,0.0,0.054,0.027,13.0,0.464,0.464,0.21,0.21,106.4,106.4,88.66,73.0,0.121,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1629800.0,Kavion,Pippen,K. Pippen,kavion-pippen,,,,6:40,80.0,80.0,73.3,73.3,6.7,6.7,0.0,0.0,0.0,0.0,0.143,0.059,50.0,1.0,1.0,0.118,0.118,108.0,108.0,90.0,15.0,0.077,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1631413.0,Trey,McGowens,T. McGowens,trey-mcgowens,,,,7:50,50.0,50.0,83.3,83.3,-33.3,-33.3,0.5,0.67,28.6,0.0,0.167,0.053,42.9,0.0,0.0,0.25,0.25,110.3,110.3,91.91,18.0,-0.261,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1629232.0,Kaiser,Gates,K. Gates,kaiser-gates,,,,17:20,115.4,115.4,58.5,58.5,56.8,56.8,0.0,0.0,0.0,0.059,0.143,0.105,0.0,0.571,0.672,0.186,0.186,110.77,110.77,92.31,39.0,0.165,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1631452.0,Noah,Kirkwood,N. Kirkwood,noah-kirkwood,,,,17:19,94.7,94.7,66.7,66.7,28.1,28.1,0.154,0.0,25.0,0.0,0.278,0.122,0.0,0.167,0.167,0.13,0.13,106.72,106.72,88.93,38.0,0.024,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1626203.0,Treveon,Graham,T. Graham,treveon-graham,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1630564.0,RaiQuan,Gray,R. Gray,raiquan-gray,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1631410.0,Kameron,Hankerson,K. Hankerson,kameron-hankerson,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1630672.0,Brandon,Rachal,B. Rachal,brandon-rachal,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,1631495.0,Donovan,Williams,D. Williams,donovan-williams,,NWT - Not With Team,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022200111,2025-08-10T09:34:27.805952,
2022200111,1612709921,Long Island,Nets,LIN,nets,,,,,,,,,240:00,466.0,93.2,408.7,81.7,57.4,11.5,0.794,1.42,19.0,0.222,0.741,0.481,18.4,0.47,0.53,1.0,0.983,20.7,103.5,86.25,103.0,0.593,2022200111,2025-08-10T09:34:27.805952,18.447
2022200111,1612709917,Grand Rapids,Gold,GRG,gold,,,,,,,,,240:00,408.7,81.7,466.0,93.2,-57.4,-11.5,0.536,0.63,11.4,0.259,0.778,0.519,23.1,0.404,0.497,1.0,0.957,20.7,103.5,86.25,104.0,0.407,2022200111,2025-08-10T09:34:27.805952,23.077
1022400134,1611661319,Las Vegas,Aces,LVA,aces,1629498.0,Jackie,Young,J. Young,jackie-young,F,,,34:46,104.0,104.0,76.0,76.0,28.0,28.0,0.286,2.0,25.0,0.0,0.087,0.049,12.5,0.615,0.644,0.231,0.231,103.55,103.55,86.29,75.0,0.136,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661319,Las Vegas,Aces,LVA,aces,1628932.0,A'ja,Wilson,A. Wilson,aja-wilson,F,,,37:20,103.7,103.7,77.5,77.5,26.2,26.2,0.063,0.0,3.8,0.053,0.327,0.207,0.0,0.63,0.666,0.298,0.298,103.5,103.5,86.25,81.0,0.352,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661319,Las Vegas,Aces,LVA,aces,204329.0,Kiah,Stokes,K. Stokes,kiah-stokes,C,,,14:16,75.9,75.9,89.7,89.7,-13.8,-13.8,0.0,0.0,0.0,0.0,0.105,0.054,0.0,0.0,0.0,0.0,0.0,97.57,97.57,81.31,29.0,0.011,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661319,Las Vegas,Aces,LVA,aces,1628276.0,Kelsey,Plum,K. Plum,kelsey-plum,G,,,32:34,108.6,108.6,78.3,78.3,30.3,30.3,0.318,2.33,30.4,0.0,0.119,0.067,13.0,0.455,0.568,0.219,0.219,102.44,102.44,85.37,70.0,0.137,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661319,Las Vegas,Aces,LVA,aces,203833.0,Chelsea,Gray,C. Gray,chelsea-gray,G,,,31:16,105.9,105.9,83.3,83.3,22.5,22.5,0.227,5.0,31.3,0.0,0.073,0.041,6.3,0.222,0.253,0.155,0.155,102.85,102.85,85.71,68.0,0.035,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661319,Las Vegas,Aces,LVA,aces,202252.0,Alysha,Clark,A. Clark,alysha-clark,,,,20:33,79.2,79.2,77.6,77.6,1.6,1.6,0.143,2.0,25.0,0.0,0.083,0.041,12.5,0.3,0.3,0.118,0.118,113.28,113.28,94.4,48.0,0.008,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661319,Las Vegas,Aces,LVA,aces,203026.0,Tiffany,Hayes,T. Hayes,tiffany-hayes,,,,18:34,85.4,85.4,81.0,81.0,4.4,4.4,0.091,0.0,16.7,0.0,0.0,0.0,0.0,0.25,0.307,0.116,0.116,107.29,107.29,89.41,41.0,0.0,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661319,Las Vegas,Aces,LVA,aces,1642324.0,Kate,Martin,K. Martin,kate-martin,,,,10:41,68.2,68.2,104.3,104.3,-36.2,-36.2,0.0,0.0,0.0,0.091,0.083,0.087,16.7,0.6,0.6,0.261,0.261,101.09,101.09,84.24,22.0,0.109,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661319,Las Vegas,Aces,LVA,aces,1631006.0,Kierstan,Bell,K. Bell,kierstan-bell,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661319,Las Vegas,Aces,LVA,aces,202641.0,Sydney,Colson,S. Colson,sydney-colson,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661319,Las Vegas,Aces,LVA,aces,1629484.0,Megan,Gustafson,M. Gustafson,megan-gustafson,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661330,Atlanta,Dream,ATL,dream,1628277.0,Allisha,Gray,A. Gray,allisha-gray,F,,,38:22,81.9,81.9,92.7,92.7,-10.8,-10.8,0.167,1.33,16.7,0.042,0.119,0.078,12.5,0.267,0.32,0.208,0.208,103.21,103.21,86.01,83.0,0.036,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661330,Atlanta,Dream,ATL,dream,1631044.0,Naz,Hillmon,N. Hillmon,naz-hillmon,F,,,18:00,74.3,74.3,108.1,108.1,-33.8,-33.8,0.091,0.0,50.0,0.103,0.353,0.196,0.0,1.0,1.0,0.023,0.023,96.0,96.0,80.0,35.0,0.193,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661330,Atlanta,Dream,ATL,dream,202250.0,Tina,Charles,T. Charles,tina-charles,C,,,25:46,69.1,69.1,121.4,121.4,-52.3,-52.3,0.091,1.0,4.8,0.108,0.333,0.197,4.8,0.294,0.32,0.308,0.308,103.39,103.39,86.16,55.0,0.043,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661330,Atlanta,Dream,ATL,dream,1630471.0,Maya,Caldwell,M. Caldwell,maya-caldwell,G,,,28:46,68.3,68.3,93.8,93.8,-25.5,-25.5,0.0,0.0,0.0,0.025,0.063,0.042,10.5,0.382,0.382,0.26,0.26,105.96,105.96,88.3,63.0,0.006,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661330,Atlanta,Dream,ATL,dream,1641650.0,Haley,Jones,H. Jones,haley-jones,G,,,26:38,73.2,73.2,105.4,105.4,-32.1,-32.1,0.133,0.67,20.0,0.0,0.036,0.015,30.0,0.3,0.3,0.121,0.121,100.93,100.93,84.11,56.0,-0.04,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661330,Atlanta,Dream,ATL,dream,204323.0,Cheyenne,Parker-Tyus,C. Parker-Tyus,cheyenne-parker-tyus,,,,20:48,87.2,87.2,72.3,72.3,14.9,14.9,0.0,0.0,0.0,0.045,0.231,0.146,8.3,0.778,0.79,0.226,0.226,108.46,108.46,90.38,47.0,0.316,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661330,Atlanta,Dream,ATL,dream,1628269.0,Nia,Coffey,N. Coffey,nia-coffey,,,,15:26,100.0,100.0,76.5,76.5,23.5,23.5,0.25,3.0,30.0,0.071,0.211,0.152,10.0,0.2,0.34,0.184,0.184,107.3,107.3,89.42,35.0,0.118,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661330,Atlanta,Dream,ATL,dream,1631089.0,Destanni,Henderson,D. Henderson,destanni-henderson,,,,26:14,103.6,103.6,98.3,98.3,5.3,5.3,0.238,1.67,31.3,0.0,0.111,0.055,18.8,0.5,0.5,0.169,0.169,104.29,104.29,86.91,56.0,0.074,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661330,Atlanta,Dream,ATL,dream,1631032.0,Lorela,Cubaj,L. Cubaj,lorela-cubaj,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022400134,2025-08-10T09:34:42.129216,
1022400134,1611661330,Atlanta,Dream,ATL,dream,,,,,,,,,200:00,407.0,81.4,488.4,97.7,-81.4,-16.3,0.552,1.07,13.8,0.294,0.907,0.574,17.4,0.39,0.419,1.0,0.98,20.64,103.2,86.0,86.0,0.378,1022400134,2025-08-10T09:34:42.129216,17.442
1022400134,1611661319,Las Vegas,Aces,LVA,aces,,,,,,,,,200:00,488.4,97.7,407.0,81.4,81.4,16.3,0.759,2.2,19.6,0.093,0.706,0.426,11.6,0.5,0.542,1.0,0.967,20.64,103.2,86.0,86.0,0.622,1022400134,2025-08-10T09:34:42.129216,11.628
2022300344,1612709910,Fort Wayne,Mad Ants,FWN,mad-ants,1630817.0,Pedro,Bradshaw,P. Bradshaw,pedro-bradshaw,F,,,19:55,88.6,88.6,111.6,111.6,-23.0,-23.0,0.0,0.0,0.0,0.0,0.05,0.022,14.3,0.2,0.368,0.146,0.146,104.84,104.84,87.36,44.0,0.013,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709910,Fort Wayne,Mad Ants,FWN,mad-ants,1631112.0,Kendall,Brown,K. Brown,kendall-brown,F,,,37:31,120.0,120.0,115.0,115.0,5.0,5.0,0.087,0.67,8.7,0.0,0.075,0.043,13.0,0.844,0.901,0.241,0.241,102.35,102.35,85.3,80.0,0.171,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709910,Fort Wayne,Mad Ants,FWN,mad-ants,1631131.0,Oscar,Tshiebwe,O. Tshiebwe,oscar-tshiebwe,C,,,36:57,124.7,124.7,106.3,106.3,18.4,18.4,0.179,0.0,20.8,0.143,0.561,0.391,0.0,0.667,0.814,0.224,0.224,104.57,104.57,87.14,81.0,0.291,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709910,Fort Wayne,Mad Ants,FWN,mad-ants,203901.0,Elfrid,Payton,E. Payton,elfrid-payton,G,,,35:52,111.7,111.7,103.9,103.9,7.7,7.7,0.32,2.0,27.6,0.036,0.125,0.088,13.8,0.4,0.378,0.25,0.25,102.4,102.4,85.33,77.0,0.074,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709910,Fort Wayne,Mad Ants,FWN,mad-ants,1630667.0,Kyle,Mangas,K. Mangas,kyle-mangas,G,,,36:43,105.0,105.0,92.1,92.1,12.9,12.9,0.036,1.0,6.7,0.0,0.045,0.026,6.7,0.5,0.631,0.159,0.159,101.97,101.97,84.98,80.0,0.082,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709910,Fort Wayne,Mad Ants,FWN,mad-ants,1630847.0,Will,Vorhees,W. Vorhees,will-vorhees,,,,11:03,68.0,68.0,96.2,96.2,-28.2,-28.2,0.0,0.0,0.0,0.067,0.0,0.033,0.0,0.5,0.5,0.069,0.069,110.77,110.77,92.31,25.0,-0.036,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709910,Fort Wayne,Mad Ants,FWN,mad-ants,1631209.0,Isaiah,Wong,I. Wong,isaiah-wong,,,,34:29,113.2,113.2,101.3,101.3,11.9,11.9,0.038,0.25,5.0,0.0,0.089,0.053,20.0,0.633,0.648,0.238,0.238,108.55,108.55,90.46,76.0,0.067,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709910,Fort Wayne,Mad Ants,FWN,mad-ants,1628591.0,Craig,Sword,C. Sword,craig-sword,,,,14:48,130.3,130.3,105.7,105.7,24.6,24.6,0.056,0.0,100.0,0.0,0.095,0.056,0.0,0.0,0.0,0.0,0.0,110.27,110.27,91.89,33.0,0.0,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709910,Fort Wayne,Mad Ants,FWN,mad-ants,1641849.0,Darius,McGhee,D. McGhee,darius-mcghee,,,,12:42,140.7,140.7,117.9,117.9,22.9,22.9,0.333,0.0,36.4,0.0,0.071,0.042,0.0,0.25,0.363,0.25,0.25,103.94,103.94,86.61,27.0,0.073,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709910,Fort Wayne,Mad Ants,FWN,mad-ants,1628395.0,Jordan,Bell,J. Bell,jordan-bell,,NWT - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709910,Fort Wayne,Mad Ants,FWN,mad-ants,1627208.0,Stephan,Hicks,S. Hicks,stephan-hicks,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709910,Fort Wayne,Mad Ants,FWN,mad-ants,1631340.0,Mojave,King,M. King,mojave-king,,NWT - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709932,Motor City,Cruise,MCC,cruise,1631197.0,Jared,Rhoden,J. Rhoden,jared-rhoden,F,,,37:33,119.5,119.5,107.4,107.4,12.1,12.1,0.0,0.0,0.0,0.0,0.176,0.079,4.5,0.775,0.758,0.237,0.237,104.18,104.18,86.82,82.0,0.147,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709932,Motor City,Cruise,MCC,cruise,1630649.0,Stanley,Umude,S. Umude,stanley-umude,F,,,21:26,100.0,100.0,122.7,122.7,-22.7,-22.7,0.067,1.0,9.1,0.0,0.167,0.077,9.1,0.111,0.111,0.233,0.233,95.18,95.18,79.32,41.0,-0.038,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709932,Motor City,Cruise,MCC,cruise,1631384.0,Jayce,Johnson,J. Johnson,jayce-johnson,C,,,29:16,113.1,113.1,106.3,106.3,6.8,6.8,0.0,0.0,0.0,0.161,0.208,0.182,23.1,0.667,0.742,0.188,0.188,101.69,101.69,84.74,61.0,0.098,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709932,Motor City,Cruise,MCC,cruise,1631205.0,Buddy,Boeheim,B. Boeheim,buddy-boeheim,G,,,32:43,118.1,118.1,100.0,100.0,18.1,18.1,0.12,0.0,15.0,0.029,0.065,0.046,0.0,0.75,0.791,0.213,0.213,105.63,105.63,88.03,72.0,0.172,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709932,Motor City,Cruise,MCC,cruise,1630285.0,Zavier,Simpson,Z. Simpson,zavier-simpson,G,,,37:44,103.6,103.6,103.6,103.6,0.0,0.0,0.483,4.67,38.9,0.023,0.086,0.051,8.3,0.382,0.419,0.239,0.239,105.58,105.58,87.99,83.0,0.102,2022300344,2025-08-10T09:34:56.605485,
2022300344,1612709932,Motor City,Cruise,MCC,cruise,1641787.0,Tosan,Evbuomwan,T. Evbuomwan,tosan-evbuomwan,,,,34:08,101.3,101.3,110.4,110.4,-9.1,-9.1,0.12,1.5,16.7,0.0,0.25,0.107,11.1,0.577,0.577,0.172,0.172,108.28,108.28,90.23,77.0,0.105,2022300344,2025-08-10T09:34:56.605485,
