SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,source_player_id,collection_timestamp
22024,1627736,0022400513,"Jan 08, 2025",DET @ BKN,W,33,9,17,0.529,4,11,0.364,1,1,1.0,0,2,2,5,2,0,1,3,23,23,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400493,"Jan 06, 2025",DET vs. POR,W,29,1,10,0.1,1,9,0.111,2,4,0.5,1,2,3,1,2,0,1,2,5,-15,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400479,"Jan 04, 2025",DET vs. MIN,W,33,8,17,0.471,6,14,0.429,1,2,0.5,0,2,2,1,3,0,1,1,23,4,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400469,"Jan 03, 2025",DET vs. CHA,W,31,5,16,0.313,1,10,0.1,1,1,1.0,0,2,2,3,1,0,1,2,12,7,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400455,"Jan 01, 2025",DET vs. ORL,W,22,0,7,0.0,0,4,0.0,2,2,1.0,1,5,6,1,0,0,4,1,2,-4,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400432,"Dec 28, 2024",DET @ DEN,L,19,5,11,0.455,3,9,0.333,1,2,0.5,1,1,2,1,0,0,0,2,14,-12,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400418,"Dec 26, 2024",DET @ SAC,W,27,7,16,0.438,6,11,0.545,2,2,1.0,1,1,2,2,0,0,0,3,22,-3,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400404,"Dec 23, 2024",DET @ LAL,W,26,8,15,0.533,5,10,0.5,0,0,0.0,0,5,5,0,2,0,0,1,21,11,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400387,"Dec 21, 2024",DET @ PHX,W,27,6,15,0.4,5,11,0.455,1,2,0.5,0,2,2,0,3,0,2,0,18,-3,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400360,"Dec 19, 2024",DET vs. UTA,L,35,9,26,0.346,7,19,0.368,1,3,0.333,0,2,2,4,1,0,0,0,26,7,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401221,"Dec 16, 2024",DET vs. MIA,W,41,9,18,0.5,7,13,0.538,3,3,1.0,0,3,3,4,0,1,2,2,28,8,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022401205,"Dec 12, 2024",DET @ BOS,L,16,2,7,0.286,0,3,0.0,1,2,0.5,0,4,4,3,0,0,0,0,5,-27,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400343,"Dec 07, 2024",DET @ NYK,W,26,7,13,0.538,7,10,0.7,2,2,1.0,0,4,4,1,1,0,2,1,23,6,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400319,"Dec 04, 2024",DET @ BOS,L,33,8,16,0.5,6,11,0.545,1,1,1.0,1,3,4,1,2,0,0,1,23,6,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400052,"Dec 03, 2024",DET vs. MIL,L,18,2,10,0.2,0,4,0.0,0,0,0.0,0,3,3,0,0,0,0,0,4,-7,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400301,"Nov 30, 2024",DET vs. PHI,L,27,6,9,0.667,4,5,0.8,3,3,1.0,0,6,6,4,0,0,1,1,19,-10,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400045,"Nov 29, 2024",DET @ IND,W,29,10,14,0.714,5,9,0.556,0,1,0.0,0,1,1,1,2,0,0,1,25,30,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400293,"Nov 27, 2024",DET @ MEM,L,20,4,6,0.667,2,4,0.5,0,0,0.0,0,2,2,3,1,0,0,0,10,-7,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400278,"Nov 25, 2024",DET vs. TOR,W,33,4,16,0.25,3,14,0.214,3,4,0.75,0,2,2,5,1,0,3,3,14,10,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400265,"Nov 23, 2024",DET @ ORL,L,31,7,12,0.583,4,9,0.444,0,0,0.0,1,0,1,4,1,0,1,1,18,1,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400260,"Nov 21, 2024",DET @ CHA,L,34,5,15,0.333,4,12,0.333,2,2,1.0,1,5,6,1,0,0,1,2,16,11,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400244,"Nov 18, 2024",DET vs. CHI,L,30,8,19,0.421,5,14,0.357,0,0,0.0,3,1,4,2,1,0,0,2,21,-11,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400237,"Nov 17, 2024",DET @ WAS,W,29,10,16,0.625,6,11,0.545,0,0,0.0,1,2,3,1,1,0,0,0,26,30,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400011,"Nov 15, 2024",DET @ TOR,W,30,8,15,0.533,4,9,0.444,0,0,0.0,0,3,3,0,1,0,0,2,20,-7,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400223,"Nov 13, 2024",DET @ MIL,L,44,9,17,0.529,8,16,0.5,0,0,0.0,2,8,10,4,0,0,2,2,26,13,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400002,"Nov 12, 2024",DET vs. MIA,W,35,7,17,0.412,5,11,0.455,2,3,0.667,1,4,5,1,1,0,4,2,21,-9,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400201,"Nov 10, 2024",DET vs. HOU,L,27,5,12,0.417,4,9,0.444,1,2,0.5,1,1,2,3,1,0,3,2,15,8,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400185,"Nov 08, 2024",DET vs. ATL,W,34,8,14,0.571,3,9,0.333,3,5,0.6,2,0,2,1,0,0,2,2,22,-3,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400169,"Nov 06, 2024",DET @ CHA,L,24,2,11,0.182,1,7,0.143,0,0,0.0,0,1,1,5,2,0,0,1,5,12,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400156,"Nov 04, 2024",DET vs. LAL,W,28,2,10,0.2,1,5,0.2,2,2,1.0,1,3,4,1,0,0,1,3,7,-6,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400151,"Nov 03, 2024",DET @ BKN,W,29,6,15,0.4,4,11,0.364,2,3,0.667,0,1,1,1,2,0,0,3,18,18,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400134,"Nov 01, 2024",DET vs. NYK,L,25,3,9,0.333,2,6,0.333,0,0,0.0,0,0,0,1,1,0,3,0,8,-26,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400120,"Oct 30, 2024",DET @ PHI,W,26,4,11,0.364,3,10,0.3,0,1,0.0,2,1,3,3,0,0,1,1,11,1,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400105,"Oct 28, 2024",DET @ MIA,L,19,1,12,0.083,1,7,0.143,0,0,0.0,0,0,0,1,1,0,1,1,3,0,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400089,"Oct 26, 2024",DET vs. BOS,L,20,5,10,0.5,5,8,0.625,2,2,1.0,0,3,3,0,0,0,1,0,17,1,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400080,"Oct 25, 2024",DET @ CLE,L,29,5,11,0.455,3,6,0.5,0,0,0.0,0,4,4,1,0,1,1,1,13,-6,1,1627736,2025-08-10T09:40:33.018941
22024,1627736,0022400063,"Oct 23, 2024",DET vs. IND,L,28,5,13,0.385,2,6,0.333,2,3,0.667,0,3,3,1,0,0,1,2,14,-5,1,1627736,2025-08-10T09:40:33.018941
22024,1642422,0022400715,"Feb 04, 2025",LAL @ LAC,W,5,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,2,-1,1,1642422,2025-08-10T09:40:35.638061
22024,1642422,0022400358,"Dec 08, 2024",LAL vs. POR,W,7,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-13,1,1642422,2025-08-10T09:40:35.638061
22024,1642422,0022400334,"Dec 06, 2024",LAL @ ATL,L,4,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,-7,1,1642422,2025-08-10T09:40:35.638061
22024,1642422,0022400321,"Dec 04, 2024",LAL @ MIA,L,13,1,5,0.2,0,1,0.0,2,5,0.4,0,5,5,0,1,1,0,0,4,-17,1,1642422,2025-08-10T09:40:35.638061
22024,1642422,0022400318,"Dec 02, 2024",LAL @ MIN,L,15,2,4,0.5,0,1,0.0,0,0,0.0,1,2,3,0,1,1,2,3,4,-20,1,1642422,2025-08-10T09:40:35.638061
22024,1642422,0022400311,"Dec 01, 2024",LAL @ UTA,W,11,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,0,1,0,0,1,0,11,1,1642422,2025-08-10T09:40:35.638061
22024,1642422,0022400296,"Nov 27, 2024",LAL @ SAS,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,-1,1,1642422,2025-08-10T09:40:35.638061
22024,1642422,0022400270,"Nov 23, 2024",LAL vs. DEN,L,4,0,0,0.0,0,0,0.0,0,2,0.0,0,1,1,0,0,0,0,1,0,1,1,1642422,2025-08-10T09:40:35.638061
22024,1642422,0022400231,"Nov 16, 2024",LAL @ NOP,W,4,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-2,1,1642422,2025-08-10T09:40:35.638061
22024,1630224,0022401193,"Apr 13, 2025",HOU vs. DEN,L,21,0,7,0.0,0,1,0.0,2,2,1.0,0,2,2,2,0,0,1,1,2,-17,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022401185,"Apr 11, 2025",HOU @ LAL,L,15,3,10,0.3,1,4,0.25,0,0,0.0,1,3,4,3,1,0,1,0,7,-9,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022401166,"Apr 09, 2025",HOU @ LAC,L,15,2,7,0.286,1,2,0.5,0,0,0.0,0,0,0,3,0,0,4,0,5,-15,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022401143,"Apr 06, 2025",HOU @ GSW,W,34,9,19,0.474,3,7,0.429,0,2,0.0,0,3,3,5,2,1,3,2,21,7,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022401123,"Apr 04, 2025",HOU vs. OKC,W,38,11,24,0.458,3,10,0.3,9,10,0.9,1,3,4,5,2,1,3,1,34,15,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022401107,"Apr 02, 2025",HOU vs. UTA,W,28,7,15,0.467,4,7,0.571,4,6,0.667,0,4,4,2,1,0,1,4,22,18,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022401096,"Mar 31, 2025",HOU @ LAL,L,31,4,13,0.308,1,4,0.25,0,0,0.0,0,9,9,5,1,1,2,1,9,-11,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022401088,"Mar 30, 2025",HOU @ PHX,W,27,9,17,0.529,4,5,0.8,11,13,0.846,0,2,2,2,1,0,2,0,33,21,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022401065,"Mar 27, 2025",HOU @ UTA,W,35,8,20,0.4,4,10,0.4,1,3,0.333,4,4,8,6,0,0,2,1,21,3,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022401049,"Mar 25, 2025",HOU vs. ATL,W,41,14,24,0.583,1,7,0.143,3,5,0.6,0,11,11,4,2,0,5,1,32,4,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022401035,"Mar 23, 2025",HOU vs. DEN,L,36,8,22,0.364,3,12,0.25,11,14,0.786,0,2,2,5,0,0,0,4,30,-6,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022401015,"Mar 21, 2025",HOU @ MIA,W,32,3,13,0.231,0,4,0.0,0,0,0.0,0,4,4,1,1,1,0,1,6,-7,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400999,"Mar 19, 2025",HOU @ ORL,W,37,8,18,0.444,3,11,0.273,7,10,0.7,1,6,7,2,0,0,3,1,26,19,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400985,"Mar 17, 2025",HOU vs. PHI,W,45,10,26,0.385,5,17,0.294,5,5,1.0,0,7,7,13,2,1,4,1,30,15,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400970,"Mar 15, 2025",HOU vs. CHI,W,38,11,25,0.44,5,13,0.385,1,2,0.5,2,4,6,3,0,1,1,3,28,4,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400961,"Mar 14, 2025",HOU vs. DAL,W,32,9,19,0.474,4,8,0.5,1,2,0.5,1,8,9,5,1,2,2,2,23,27,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400949,"Mar 12, 2025",HOU vs. PHX,W,37,8,16,0.5,3,6,0.5,10,11,0.909,0,7,7,4,3,0,2,0,29,16,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400934,"Mar 10, 2025",HOU vs. ORL,W,32,6,18,0.333,3,9,0.333,0,0,0.0,1,6,7,8,2,0,4,1,15,16,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400913,"Mar 08, 2025",HOU vs. NOP,W,28,5,15,0.333,2,7,0.286,2,2,1.0,0,7,7,3,0,0,0,0,14,16,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400902,"Mar 06, 2025",HOU @ NOP,W,34,3,10,0.3,2,7,0.286,1,1,1.0,0,2,2,8,0,1,2,0,9,8,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400882,"Mar 04, 2025",HOU @ IND,L,33,4,13,0.308,2,7,0.286,2,4,0.5,0,4,4,2,1,0,5,2,12,-22,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400879,"Mar 03, 2025",HOU @ OKC,L,25,6,14,0.429,1,5,0.2,5,6,0.833,0,6,6,4,2,0,2,3,18,-3,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400862,"Mar 01, 2025",HOU vs. SAC,L,37,9,20,0.45,4,10,0.4,2,2,1.0,1,1,2,2,1,0,2,2,24,-4,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400844,"Feb 26, 2025",HOU vs. SAS,W,28,9,17,0.529,3,8,0.375,0,0,0.0,0,7,7,4,0,0,3,1,21,24,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400831,"Feb 25, 2025",HOU vs. MIL,W,37,9,20,0.45,5,11,0.455,2,2,1.0,0,8,8,3,0,0,4,2,25,-6,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400809,"Feb 22, 2025",HOU @ UTA,L,36,9,21,0.429,6,12,0.5,1,3,0.333,1,2,3,10,0,0,1,2,25,-10,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400801,"Feb 21, 2025",HOU vs. MIN,W,39,12,24,0.5,5,11,0.455,6,9,0.667,0,5,5,4,2,0,4,0,35,18,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400784,"Feb 13, 2025",HOU vs. GSW,L,22,3,10,0.3,2,4,0.5,1,3,0.333,0,0,0,1,0,0,4,1,9,-10,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400779,"Feb 12, 2025",HOU vs. PHX,W,37,8,21,0.381,4,15,0.267,2,3,0.667,2,1,3,5,0,1,2,1,22,-4,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400753,"Feb 09, 2025",HOU vs. TOR,W,34,7,19,0.368,2,6,0.333,2,4,0.5,0,9,9,3,0,1,3,3,18,2,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400741,"Feb 08, 2025",HOU @ DAL,L,41,10,21,0.476,3,7,0.429,1,2,0.5,1,2,3,6,1,0,2,2,24,-9,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400729,"Feb 06, 2025",HOU @ MIN,L,38,9,22,0.409,3,8,0.375,7,10,0.7,1,5,6,5,1,0,1,0,28,-14,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400711,"Feb 04, 2025",HOU @ BKN,L,33,5,14,0.357,3,9,0.333,0,1,0.0,1,2,3,5,0,1,3,0,13,-1,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400702,"Feb 03, 2025",HOU @ NYK,L,36,9,22,0.409,1,8,0.125,2,2,1.0,1,4,5,5,0,0,6,1,21,-22,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400689,"Feb 01, 2025",HOU vs. BKN,L,38,11,24,0.458,3,11,0.273,4,4,1.0,1,2,3,2,0,0,1,1,29,-9,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400676,"Jan 30, 2025",HOU @ MEM,L,39,8,21,0.381,5,10,0.5,4,5,0.8,1,5,6,5,0,0,2,1,25,10,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400532,"Jan 28, 2025",HOU @ ATL,W,33,11,24,0.458,1,9,0.111,2,2,1.0,0,7,7,0,2,1,7,3,25,-4,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400650,"Jan 27, 2025",HOU @ BOS,W,30,3,13,0.231,1,6,0.167,5,7,0.714,0,3,3,6,1,0,1,1,12,0,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400640,"Jan 25, 2025",HOU @ CLE,W,36,7,16,0.438,5,11,0.455,7,7,1.0,0,3,3,4,0,0,2,3,26,5,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400615,"Jan 22, 2025",HOU vs. CLE,W,33,4,16,0.25,2,6,0.333,0,0,0.0,0,2,2,5,0,0,3,3,10,-17,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400600,"Jan 20, 2025",HOU vs. DET,L,30,8,21,0.381,2,8,0.25,1,2,0.5,1,3,4,4,1,0,5,1,19,-22,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400591,"Jan 18, 2025",HOU @ POR,W,29,10,17,0.588,4,6,0.667,2,2,1.0,1,4,5,1,1,0,4,1,26,23,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400576,"Jan 16, 2025",HOU @ SAC,L,34,10,20,0.5,4,8,0.5,4,5,0.8,0,5,5,4,0,1,4,3,28,-3,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400568,"Jan 15, 2025",HOU @ DEN,W,30,10,16,0.625,6,10,0.6,8,8,1.0,1,0,1,5,0,1,1,2,34,13,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400551,"Jan 13, 2025",HOU vs. MEM,W,40,13,18,0.722,5,6,0.833,11,11,1.0,0,3,3,4,1,0,3,1,42,8,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400520,"Jan 09, 2025",HOU @ MEM,W,38,11,21,0.524,4,8,0.5,1,2,0.5,1,1,2,3,3,1,3,0,27,-1,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400503,"Jan 07, 2025",HOU @ WAS,W,30,10,22,0.455,7,15,0.467,2,2,1.0,2,6,8,2,2,0,1,0,29,21,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400491,"Jan 05, 2025",HOU vs. LAL,W,33,12,24,0.5,5,12,0.417,4,4,1.0,1,5,6,4,0,1,0,5,33,-5,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400471,"Jan 03, 2025",HOU vs. BOS,L,35,10,21,0.476,5,13,0.385,2,2,1.0,0,3,3,1,0,2,1,3,27,-24,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400460,"Jan 01, 2025",HOU vs. DAL,W,38,9,21,0.429,0,3,0.0,4,5,0.8,0,5,5,0,1,0,2,3,22,18,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400439,"Dec 29, 2024",HOU vs. MIA,L,34,6,20,0.3,1,8,0.125,6,7,0.857,2,1,3,2,0,0,1,2,19,-10,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400422,"Dec 27, 2024",HOU vs. MIN,L,39,5,15,0.333,3,6,0.5,1,2,0.5,0,2,2,6,0,0,2,0,14,6,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400416,"Dec 26, 2024",HOU @ NOP,W,30,12,21,0.571,6,11,0.545,0,0,0.0,0,2,2,2,2,0,0,1,30,30,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400391,"Dec 23, 2024",HOU @ CHA,W,24,3,8,0.375,0,3,0.0,0,0,0.0,0,2,2,1,0,0,0,1,6,10,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400388,"Dec 22, 2024",HOU @ TOR,W,34,9,20,0.45,2,8,0.25,2,3,0.667,1,6,7,2,0,0,2,0,22,-3,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400365,"Dec 19, 2024",HOU vs. NOP,W,32,13,22,0.591,4,10,0.4,4,5,0.8,1,5,6,3,1,0,3,4,34,15,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022401230,"Dec 14, 2024",HOU @ OKC,L,34,5,14,0.357,1,8,0.125,1,1,1.0,0,3,3,2,0,1,3,2,12,-16,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022401204,"Dec 11, 2024",HOU vs. GSW,W,31,5,15,0.333,0,4,0.0,2,2,1.0,0,4,4,3,3,0,5,1,12,3,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400356,"Dec 08, 2024",HOU @ LAC,W,36,9,20,0.45,5,13,0.385,8,8,1.0,0,4,4,1,1,0,3,0,31,9,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400332,"Dec 05, 2024",HOU @ GSW,L,36,4,16,0.25,0,4,0.0,6,7,0.857,1,3,4,3,4,0,2,1,14,-6,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400059,"Dec 03, 2024",HOU @ SAC,L,34,9,14,0.643,5,8,0.625,5,5,1.0,1,6,7,3,1,0,4,1,28,-17,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400310,"Dec 01, 2024",HOU vs. OKC,W,34,2,6,0.333,1,3,0.333,4,6,0.667,0,2,2,3,0,1,4,3,9,8,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400290,"Nov 27, 2024",HOU @ PHI,W,41,12,20,0.6,4,6,0.667,13,14,0.929,1,6,7,2,2,1,5,1,41,3,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400037,"Nov 26, 2024",HOU @ MIN,W,23,3,9,0.333,1,5,0.2,2,2,1.0,0,3,3,2,2,0,1,1,9,-8,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400267,"Nov 23, 2024",HOU vs. POR,L,30,3,14,0.214,1,9,0.111,3,4,0.75,0,2,2,2,1,0,0,0,10,-8,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400031,"Nov 22, 2024",HOU vs. POR,W,30,6,17,0.353,3,10,0.3,2,2,1.0,1,4,5,1,1,0,2,2,17,16,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400254,"Nov 20, 2024",HOU vs. IND,W,28,5,13,0.385,1,6,0.167,3,5,0.6,0,4,4,5,2,0,3,1,14,9,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400248,"Nov 18, 2024",HOU @ MIL,L,39,9,24,0.375,3,8,0.375,0,0,0.0,2,7,9,2,0,0,3,2,21,8,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400241,"Nov 17, 2024",HOU @ CHI,W,23,6,9,0.667,0,2,0.0,6,6,1.0,1,3,4,1,2,0,1,1,18,22,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400016,"Nov 15, 2024",HOU vs. LAC,W,22,4,11,0.364,0,5,0.0,0,0,0.0,0,5,5,1,0,0,3,1,8,0,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400222,"Nov 13, 2024",HOU vs. LAC,W,36,7,21,0.333,5,14,0.357,2,3,0.667,1,6,7,5,0,0,3,4,21,-10,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400213,"Nov 11, 2024",HOU vs. WAS,W,37,6,15,0.4,1,6,0.167,5,5,1.0,2,2,4,2,2,0,6,1,18,13,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400201,"Nov 10, 2024",HOU @ DET,W,34,6,17,0.353,1,6,0.167,2,2,1.0,0,5,5,3,2,1,2,5,15,-7,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400192,"Nov 08, 2024",HOU @ OKC,L,28,5,14,0.357,2,8,0.25,2,2,1.0,0,4,4,2,0,0,1,1,14,-16,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400173,"Nov 06, 2024",HOU vs. SAS,W,31,6,14,0.429,4,9,0.444,5,6,0.833,0,5,5,4,0,1,3,1,21,14,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400161,"Nov 04, 2024",HOU vs. NYK,W,32,5,15,0.333,2,8,0.25,3,3,1.0,0,4,4,3,1,0,3,1,15,14,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400144,"Nov 02, 2024",HOU vs. GSW,L,34,2,13,0.154,1,5,0.2,2,2,1.0,0,1,1,3,1,1,1,4,7,-20,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400129,"Oct 31, 2024",HOU @ DAL,W,36,9,21,0.429,3,8,0.375,2,3,0.667,0,12,12,4,1,1,5,4,23,12,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400109,"Oct 28, 2024",HOU @ SAS,W,38,11,22,0.5,7,13,0.538,7,7,1.0,0,1,1,2,0,0,4,0,36,8,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400094,"Oct 26, 2024",HOU @ SAS,L,33,10,22,0.455,3,10,0.3,6,6,1.0,1,5,6,5,0,0,2,3,29,3,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400082,"Oct 25, 2024",HOU vs. MEM,W,32,8,21,0.381,4,8,0.5,2,6,0.333,2,4,6,4,3,1,2,3,22,19,1,1630224,2025-08-10T09:40:36.314318
22024,1630224,0022400068,"Oct 23, 2024",HOU vs. CHA,L,35,9,23,0.391,5,15,0.333,5,5,1.0,0,2,2,0,0,0,0,0,28,-11,1,1630224,2025-08-10T09:40:36.314318
