gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,percentageFieldGoalsAttempted2pt,percentageFieldGoalsAttempted3pt,percentagePoints2pt,percentagePointsMidrange2pt,percentagePoints3pt,percentagePointsFastBreak,percentagePointsFreeThrow,percentagePointsOffTurnovers,percentagePointsPaint,percentageAssisted2pt,percentageUnassisted2pt,percentageAssisted3pt,percentageUnassisted3pt,percentageAssistedFGM,percentageUnassistedFGM,source_game_id,collection_timestamp,endpoint
2022400366,1612709919,Westchester,Knicks,WES,knicks,1630733.0,Jordan,Tucker,J. Tucker,jordan-tucker,,,,20:09,0.0,1.0,0.0,0.0,0.692,0.0,0.154,0.231,0.0,0.0,0.0,0.667,0.333,0.667,0.333,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709919,Westchester,Knicks,WES,knicks,1631499.0,Alex,O'Connell,A. O'Connell,alex-oconnell,,,,14:24,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709919,Westchester,Knicks,WES,knicks,1641830.0,Abdullah,Ahmed,A. Ahmed,abdullah-ahmed,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709919,Westchester,Knicks,WES,knicks,1642028.0,Kaiden,Rice,K. Rice,kaiden-rice,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709919,Westchester,Knicks,WES,knicks,1631210.0,Jacob,Toppin,J. Toppin,jacob-toppin,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709890,Austin,Spurs,AUS,spurs,1631127.0,Harrison,Ingram,H. Ingram,harrison-ingram,F,,,39:41,0.5,0.5,0.571,0.0,0.429,0.143,0.0,0.0,0.571,0.25,0.75,1.0,0.0,0.5,0.5,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709890,Austin,Spurs,AUS,spurs,1642755.0,Kyle,Rode,K. Rode,kyle-rode,F,,,28:27,0.125,0.875,0.182,0.0,0.818,0.0,0.0,0.0,0.182,1.0,0.0,1.0,0.0,1.0,0.0,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709890,Austin,Spurs,AUS,spurs,1642496.0,Ibrahima,Diallo,I. Diallo,ibrahima-diallo,C,,,39:50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.333,0.0,0.0,0.667,0.333,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709890,Austin,Spurs,AUS,spurs,1630561.0,David,Duke Jr.,D. Duke Jr.,david-duke-jr,G,,,41:45,0.5,0.5,0.375,0.063,0.469,0.0,0.094,0.188,0.313,0.167,0.833,0.8,0.2,0.455,0.545,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709890,Austin,Spurs,AUS,spurs,1642392.0,Jameer,Nelson Jr.,J. Nelson Jr.,jameer-nelson-jr,G,,,32:39,0.533,0.467,0.632,0.105,0.158,0.0,0.105,0.263,0.526,0.167,0.833,1.0,0.0,0.286,0.714,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709890,Austin,Spurs,AUS,spurs,1641988.0,Luke,Avdalovic,L. Avdalovic,luke-avdalovic,,,,27:07,0.286,0.714,0.25,0.25,0.75,0.375,0.0,0.625,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709890,Austin,Spurs,AUS,spurs,1629051.0,Quinton,Rose,Q. Rose,quinton-rose,,,,25:24,0.583,0.417,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.25,0.75,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709890,Austin,Spurs,AUS,spurs,1642684.0,Tray,Jackson,T. Jackson,tray-jackson,,,,5:07,1.0,0.0,0.8,0.0,0.0,0.4,0.2,0.6,0.8,0.0,1.0,0.0,0.0,0.0,1.0,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709890,Austin,Spurs,AUS,spurs,1631123.0,Jamaree,Bouyea,J. Bouyea,jamaree-bouyea,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709890,Austin,Spurs,AUS,spurs,1642434.0,Riley,Minix,R. Minix,riley-minix,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709890,Austin,Spurs,AUS,spurs,1642563.0,Osayi,Osifo,O. Osifo,osayi-osifo,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709890,Austin,Spurs,AUS,spurs,1642565.0,Parker,Van Dyke,P. Van Dyke,parker-van-dyke,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709890,Austin,Spurs,AUS,spurs,,,,,,,,,240:00,0.511,0.489,0.524,0.058,0.379,0.068,0.058,0.184,0.466,0.296,0.704,0.923,0.077,0.5,0.5,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022400366,1612709919,Westchester,Knicks,WES,knicks,,,,,,,,,240:00,0.578,0.422,0.432,0.054,0.297,0.036,0.18,0.126,0.378,0.417,0.583,0.727,0.273,0.514,0.486,2022400366,2025-08-10T09:54:38.225950,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,1630792.0,Malcolm,Hill,M. Hill,malcolm-hill,F,,,40:04,0.533,0.467,0.273,0.182,0.545,0.0,0.091,0.227,0.091,0.0,1.0,0.75,0.25,0.429,0.571,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,1641856.0,Tevian,Jones,T. Jones,tevian-jones,F,,,29:54,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,1630604.0,E.J.,Liddell,E. Liddell,ej-liddell,C,,,30:50,0.455,0.545,0.333,0.0,0.167,0.0,0.278,0.0,0.333,1.0,0.0,1.0,0.0,1.0,0.0,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,1631167.0,Izaiah,Brockington,I. Brockington,izaiah-brockington,G,,,32:24,0.75,0.25,0.429,0.143,0.429,0.286,0.071,0.357,0.286,0.667,0.333,1.0,0.0,0.8,0.2,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,1630622.0,Jalen,Crutcher,J. Crutcher,jalen-crutcher,G,,,39:39,0.389,0.611,0.375,0.0,0.563,0.0,0.063,0.125,0.375,0.0,1.0,1.0,0.0,0.5,0.5,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,1629955.0,Galen,Robinson Jr.,G. Robinson Jr.,galen-robinson-jr,,,,28:02,0.75,0.25,0.667,0.0,0.2,0.267,0.067,0.267,0.667,0.0,1.0,1.0,0.0,0.167,0.833,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,1628387.0,Ike,Anigbogu,I. Anigbogu,ike-anigbogu,,,,9:14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,1641805.0,Landers,Nolley II,L. Nolley II,landers-nolley-ii,,,,26:43,0.588,0.412,0.56,0.08,0.36,0.08,0.04,0.12,0.48,0.429,0.571,1.0,0.0,0.6,0.4,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,1642017.0,Pavel,Savkov,P. Savkov,pavel-savkov,,,,1:35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,1630714.0,Josh,Nzeakor,J. Nzeakor,josh-nzeakor,,,,1:35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,1629962.0,Devin,Cannady,D. Cannady,devin-cannady,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,1630526.0,Jeremiah,Robinson-Earl,J. Robinson-Earl,jeremiah-robinson-earl,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,1631220.0,Dereon,Seabron,D. Seabron,dereon-seabron,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709927,Wisconsin,Herd,WIS,herd,1641753.0,Chris,Livingston,C. Livingston,chris-livingston,F,,,30:10,0.667,0.333,0.875,0.0,0.0,0.25,0.063,0.0,0.875,0.286,0.714,0.0,0.0,0.286,0.714,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709927,Wisconsin,Herd,WIS,herd,1629117.0,Wenyen,Gabriel,W. Gabriel,wenyen-gabriel,F,,,40:46,0.765,0.235,0.696,0.0,0.13,0.304,0.087,0.174,0.696,0.625,0.375,1.0,0.0,0.667,0.333,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709927,Wisconsin,Herd,WIS,herd,1629716.0,Marques,Bolden,M. Bolden,marques-bolden,C,,,16:21,1.0,0.0,0.75,0.0,0.0,0.0,0.188,0.125,0.75,0.667,0.333,0.0,0.0,0.667,0.333,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709927,Wisconsin,Herd,WIS,herd,203922.0,Glenn,Robinson III,G. Robinson III,glenn-robinson-iii,G,,,26:02,0.25,0.75,0.25,0.0,0.75,0.375,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.667,0.333,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709927,Wisconsin,Herd,WIS,herd,1631102.0,TyTy,Washington Jr.,T. Washington Jr.,tyty-washington-jr,G,,,38:35,0.579,0.421,0.615,0.0,0.231,0.154,0.077,0.0,0.615,0.5,0.5,1.0,0.0,0.6,0.4,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709927,Wisconsin,Herd,WIS,herd,1630828.0,Alex,Antetokounmpo,A. Antetokounmpo,alex-antetokounmpo,,,,20:03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709927,Wisconsin,Herd,WIS,herd,1631166.0,Drew,Timme,D. Timme,drew-timme,,,,18:00,0.625,0.375,0.727,0.0,0.273,0.0,0.0,0.182,0.727,0.75,0.25,1.0,0.0,0.8,0.2,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709927,Wisconsin,Herd,WIS,herd,1630190.0,Elijah,Hughes,E. Hughes,elijah-hughes,,,,10:33,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709927,Wisconsin,Herd,WIS,herd,1642099.0,Isiaih,Mosley,I. Mosley,isiaih-mosley,,,,5:47,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709927,Wisconsin,Herd,WIS,herd,1629808.0,Stephen,Thompson,S. Thompson,stephen-thompson,,,,21:23,0.455,0.545,0.375,0.0,0.563,0.188,0.063,0.313,0.375,0.0,1.0,1.0,0.0,0.5,0.5,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709927,Wisconsin,Herd,WIS,herd,1641869.0,Malachi,Smith,M. Smith,malachi-smith,,,,12:20,0.25,0.75,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709927,Wisconsin,Herd,WIS,herd,1642128.0,Kihei,Clark,K. Clark,kihei-clark,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300160,2025-08-10T09:55:06.524478,BoxScoreScoringV3
2022300160,1612709927,Wisconsin,Herd,WIS,herd,,,,,,,,,240:00,0.58,0.42,0.636,0.0,0.224,0.196,0.084,0.14,0.636,0.5,0.5,1.0,0.0,0.595,0.405,2022300160,2025-08-10T09:55:06.525000,BoxScoreScoringV3
2022300160,1612709913,Birmingham,Squadron,BHM,squadron,,,,,,,,,240:00,0.557,0.443,0.432,0.064,0.408,0.08,0.088,0.152,0.368,0.37,0.63,0.941,0.059,0.591,0.409,2022300160,2025-08-10T09:55:06.525000,BoxScoreScoringV3
2022300085,1612709909,Delaware,Blue Coats,DEL,blue-coats,1641741.0,Ricky,Council IV,R. Council IV,ricky-council-iv,F,,,35:20,0.85,0.15,0.759,0.069,0.103,0.207,0.069,0.276,0.69,0.455,0.545,1.0,0.0,0.5,0.5,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709909,Delaware,Blue Coats,DEL,blue-coats,1631254.0,Kenneth,Lofton Jr.,K. Lofton Jr.,kenneth-lofton-jr,F,,,24:13,0.933,0.067,0.815,0.0,0.0,0.0,0.111,0.0,0.815,0.545,0.455,0.0,0.0,0.545,0.455,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709909,Delaware,Blue Coats,DEL,blue-coats,1629647.0,Darius,Bazley,D. Bazley,darius-bazley,C,,,35:57,0.889,0.111,0.615,0.154,0.0,0.0,0.231,0.0,0.462,0.25,0.75,0.0,0.0,0.25,0.75,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709909,Delaware,Blue Coats,DEL,blue-coats,1630606.0,Javonte,Smart,J. Smart,javonte-smart,G,,,32:19,0.143,0.857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709909,Delaware,Blue Coats,DEL,blue-coats,1629600.0,Jarron,Cumberland,J. Cumberland,jarron-cumberland,G,,,29:13,0.8,0.2,0.667,0.0,0.0,0.0,0.167,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709909,Delaware,Blue Coats,DEL,blue-coats,1631173.0,Terquavion,Smith,T. Smith,terquavion-smith,,,,28:03,0.429,0.571,0.24,0.0,0.6,0.0,0.08,0.0,0.24,0.333,0.667,0.6,0.4,0.5,0.5,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709909,Delaware,Blue Coats,DEL,blue-coats,1628982.0,Melvin,Frazier Jr.,M. Frazier Jr.,melvin-frazier-jr,,,,18:10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.75,0.25,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709909,Delaware,Blue Coats,DEL,blue-coats,1630288.0,Jeff,Dowtin Jr.,J. Dowtin Jr.,jeff-dowtin-jr,,,,18:21,0.6,0.4,0.667,0.0,0.333,0.0,0.0,0.333,0.667,1.0,0.0,1.0,0.0,1.0,0.0,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709909,Delaware,Blue Coats,DEL,blue-coats,1628876.0,Jared,Brownridge,J. Brownridge,jared-brownridge,,,,12:05,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709909,Delaware,Blue Coats,DEL,blue-coats,1630542.0,Marcus,Bagley,M. Bagley,marcus-bagley,,,,4:43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709909,Delaware,Blue Coats,DEL,blue-coats,1630358.0,Chris,Clarke,C. Clarke,chris-clarke,,,,1:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709909,Delaware,Blue Coats,DEL,blue-coats,1631198.0,Aminu,Mohammed,A. Mohammed,aminu-mohammed,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709929,College Park,Skyhawks,CPS,skyhawks,1641934.0,David,Singleton,D. Singleton,david-singleton,F,,,30:31,0.5,0.5,0.667,0.0,0.333,0.0,0.0,0.444,0.667,1.0,0.0,1.0,0.0,1.0,0.0,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709929,College Park,Skyhawks,CPS,skyhawks,1629735.0,Chris,Silva,C. Silva,chris-silva,F,,,32:31,0.889,0.111,0.667,0.0,0.1,0.0,0.133,0.167,0.667,0.1,0.9,1.0,0.0,0.182,0.818,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709929,College Park,Skyhawks,CPS,skyhawks,1641936.0,Miles,Norris,M. Norris,miles-norris,C,,,28:39,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.75,0.25,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709929,College Park,Skyhawks,CPS,skyhawks,1631413.0,Trey,McGowens,T. McGowens,trey-mcgowens,G,,,23:31,0.818,0.182,0.545,0.182,0.0,0.0,0.273,0.0,0.364,0.333,0.667,0.0,0.0,0.333,0.667,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709929,College Park,Skyhawks,CPS,skyhawks,1641935.0,Jarkel,Joiner,J. Joiner,jarkel-joiner,G,,,38:52,0.722,0.278,0.727,0.0,0.136,0.0,0.091,0.0,0.727,0.625,0.375,1.0,0.0,0.667,0.333,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709929,College Park,Skyhawks,CPS,skyhawks,1629801.0,Brandon,Randolph,B. Randolph,brandon-randolph,,,,40:45,0.706,0.294,0.444,0.111,0.333,0.0,0.111,0.222,0.333,0.25,0.75,1.0,0.0,0.5,0.5,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709929,College Park,Skyhawks,CPS,skyhawks,1642045.0,Devon,Higgs,D. Higgs,devon-higgs,,,,19:38,1.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709929,College Park,Skyhawks,CPS,skyhawks,1630312.0,Robert,Baker,R. Baker,robert-baker,,,,25:33,0.813,0.188,1.0,0.167,0.0,0.0,0.0,0.167,0.833,0.5,0.5,0.0,0.0,0.5,0.5,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709929,College Park,Skyhawks,CPS,skyhawks,,,,,,,,,240:00,0.762,0.238,0.684,0.053,0.132,0.0,0.105,0.132,0.632,0.462,0.538,1.0,0.0,0.523,0.477,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
2022300085,1612709909,Delaware,Blue Coats,DEL,blue-coats,,,,,,,,,240:00,0.723,0.277,0.644,0.034,0.178,0.051,0.102,0.093,0.61,0.553,0.447,0.714,0.286,0.578,0.422,2022300085,2025-08-10T09:55:37.705818,BoxScoreScoringV3
