gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,source_game_id,collection_timestamp,endpoint,startersBench
2022200282,1612709893,Cleveland,Charge,CLC,charge,1630207.0,Nate,Hinton,N. Hinton,nate-hinton,F,,,38:32,7,15,0.467,5,10,0.5,0,0,0.0,1,4,5,3,3,1,0,3,19,2.0,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,
2022200282,1612709893,Cleveland,Charge,CLC,charge,1630691.0,Jamorko,Pickett,J. Pickett,jamorko-pickett,F,,,40:06,11,18,0.611,4,8,0.5,3,5,0.6,2,9,11,1,2,3,1,2,30,4.0,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,
2022200282,1612709893,Cleveland,Charge,CLC,charge,1629603.0,Mamadi,Diakite,M. Diakite,mamadi-diakite,C,,,32:42,10,18,0.556,1,6,0.167,1,1,1.0,4,14,18,3,0,5,6,4,23,-3.0,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,
2022200282,1612709893,Cleveland,Charge,CLC,charge,1630241.0,Sam,Merrill,S. Merrill,sam-merrill,G,,,29:08,7,14,0.5,6,10,0.6,0,1,0.0,0,3,3,2,1,0,0,6,20,1.0,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,
2022200282,1612709893,Cleveland,Charge,CLC,charge,1630536.0,Sharife,Cooper,S. Cooper,sharife-cooper,G,,,24:13,6,9,0.667,1,2,0.5,2,2,1.0,2,2,4,5,0,0,5,3,17,-11.0,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,
2022200282,1612709893,Cleveland,Charge,CLC,charge,1626173.0,Rashad,Vaughn,R. Vaughn,rashad-vaughn,,,,18:33,2,6,0.333,0,2,0.0,0,0,0.0,1,1,2,2,1,0,1,0,4,17.0,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,
2022200282,1612709893,Cleveland,Charge,CLC,charge,1631341.0,Chandler,Vaudrin,C. Vaudrin,chandler-vaudrin,,,,33:39,4,10,0.4,1,6,0.167,1,4,0.25,2,2,4,7,0,0,3,2,11,13.0,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,
2022200282,1612709893,Cleveland,Charge,CLC,charge,1631436.0,Gabe,Osabuohien,G. Osabuohien,gabe-osabuohien,,,,15:18,0,0,0.0,0,0,0.0,0,1,0.0,0,3,3,5,1,0,1,3,0,8.0,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,
2022200282,1612709893,Cleveland,Charge,CLC,charge,1630771.0,Blake,Francis,B. Francis,blake-francis,,,,7:49,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,2,0,0,0,1,4,-3.0,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,
2022200282,1612709893,Cleveland,Charge,CLC,charge,1630824.0,Jermaine,Haley,J. Haley,jermaine-haley,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,
2022200282,1612709893,Cleveland,Charge,CLC,charge,,,,,,,,,164:41,41,74,0.554,17,36,0.472,6,9,0.667,9,32,41,14,6,9,12,18,109,,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,Starters
2022200282,1612709893,Cleveland,Charge,CLC,charge,,,,,,,,,164:41,6,17,0.353,1,9,0.111,3,7,0.429,3,6,9,16,2,0,5,6,19,,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,Bench
2022200282,1612709927,Wisconsin,Herd,WIS,herd,,,,,,,,,190:22,34,73,0.466,14,35,0.4,18,21,0.857,8,27,35,15,9,2,14,17,115,,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,Starters
2022200282,1612709927,Wisconsin,Herd,WIS,herd,,,,,,,,,190:22,2,14,0.143,1,7,0.143,0,1,0.0,1,9,10,2,1,1,5,8,5,,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,Bench
2022200282,1612709893,Cleveland,Charge,CLC,charge,,,,,,,,,240:00,47,91,0.516,18,45,0.4,9,16,0.563,12,38,50,30,8,9,17,24,128,8.0,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,
2022200282,1612709927,Wisconsin,Herd,WIS,herd,,,,,,,,,240:00,36,87,0.414,15,42,0.357,18,22,0.818,9,36,45,17,10,3,19,25,120,-8.0,2022200282,2025-08-10T09:48:20.909054,BoxScoreTraditionalV3,
2022300502,1612709915,Maine,Celtics,MNE,celtics,1641775.0,Jordan,Walsh,J. Walsh,jordan-walsh,F,,,31:04,6,13,0.462,3,6,0.5,4,4,1.0,2,5,7,1,1,2,2,4,22,1.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709915,Maine,Celtics,MNE,celtics,1641809.0,Drew,Peterson,D. Peterson,drew-peterson,F,,,39:35,6,16,0.375,2,6,0.333,4,7,0.571,2,13,15,14,4,0,7,3,20,-16.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709915,Maine,Celtics,MNE,celtics,1629674.0,Neemias,Queta,N. Queta,neemias-queta,C,,,26:04,9,13,0.692,0,0,0.0,0,1,0.0,4,4,8,1,1,2,1,3,18,-12.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709915,Maine,Celtics,MNE,celtics,1630580.0,Joe,Wieskamp,J. Wieskamp,joe-wieskamp,G,,,34:43,9,18,0.5,3,9,0.333,3,3,1.0,0,3,3,0,3,1,0,3,26,-9.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709915,Maine,Celtics,MNE,celtics,1641992.0,Donald,Carey,D. Carey,donald-carey,G,,,20:00,2,3,0.667,2,2,1.0,0,0,0.0,0,0,0,3,1,0,2,5,6,-4.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709915,Maine,Celtics,MNE,celtics,1641994.0,Brandon,Slater,B. Slater,brandon-slater,,,,26:26,3,4,0.75,1,2,0.5,1,2,0.5,0,3,3,5,1,0,1,2,9,4.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709915,Maine,Celtics,MNE,celtics,203503.0,Tony,Snell,T. Snell,tony-snell,,,,18:34,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,5,2.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709915,Maine,Celtics,MNE,celtics,1630045.0,Jared,Wilson-Frame,J. Wilson-Frame,jared-wilson-frame,,,,27:24,4,11,0.364,2,7,0.286,0,0,0.0,0,2,2,3,1,0,3,4,10,-6.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709915,Maine,Celtics,MNE,celtics,203816.0,Scotty,Hopson,S. Hopson,scotty-hopson,,,,11:02,3,8,0.375,0,2,0.0,0,0,0.0,2,1,3,0,0,0,0,1,6,-13.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709915,Maine,Celtics,MNE,celtics,1630318.0,Jordan,Jackson,J. Jackson,jordan-jackson,,,,5:08,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,3.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,1641934.0,David,Singleton,D. Singleton,david-singleton,F,,,9:34,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,1.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,1641936.0,Miles,Norris,M. Norris,miles-norris,F,,,37:38,2,7,0.286,1,5,0.2,2,2,1.0,2,7,9,1,1,0,0,2,9,2.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,1629735.0,Chris,Silva,C. Silva,chris-silva,C,,,19:32,3,8,0.375,0,1,0.0,5,5,1.0,3,1,4,2,1,0,2,3,14,-5.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,1630623.0,Tyson,Etienne,T. Etienne,tyson-etienne,G,,,28:19,3,9,0.333,1,5,0.2,0,2,0.0,0,2,2,10,0,0,4,3,7,5.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,1641754.0,Seth,Lundy,S. Lundy,seth-lundy,G,,,33:11,12,24,0.5,5,12,0.417,1,1,1.0,1,8,9,4,0,1,2,3,30,14.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,1630275.0,Jordan,Bowden,J. Bowden,jordan-bowden,,,,27:23,9,15,0.6,5,9,0.556,2,2,1.0,0,3,3,3,1,0,0,2,28,11.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,1629801.0,Brandon,Randolph,B. Randolph,brandon-randolph,,,,22:12,6,11,0.545,1,2,0.5,2,2,1.0,2,2,4,1,4,0,3,3,16,1.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,1630312.0,Robert,Baker,R. Baker,robert-baker,,,,25:51,9,12,0.75,2,4,0.5,2,2,1.0,0,4,4,3,2,2,2,2,22,18.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,1641935.0,Jarkel,Joiner,J. Joiner,jarkel-joiner,,,,26:26,0,4,0.0,0,2,0.0,4,4,1.0,0,2,2,8,1,0,2,3,4,3.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,1642044.0,Emmitt,"Matthews, Jr.","E. Matthews, Jr.","emmitt-matthews,-jr",,,,5:59,1,2,0.5,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-1.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,1641812.0,Spencer,Rodgers,S. Rodgers,spencer-rodgers,,,,3:56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,1.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,,,,,,,,,128:14,20,50,0.4,7,25,0.28,8,10,0.8,6,19,25,17,2,2,8,11,60,,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,Starters
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,,,,,,,,,128:14,25,44,0.568,8,18,0.444,10,10,1.0,3,11,14,15,8,3,7,11,72,,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,Bench
2022300502,1612709915,Maine,Celtics,MNE,celtics,,,,,,,,,151:26,32,63,0.508,10,23,0.435,11,15,0.733,8,25,33,19,10,5,12,18,92,,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,Starters
2022300502,1612709915,Maine,Celtics,MNE,celtics,,,,,,,,,151:26,12,26,0.462,4,13,0.308,1,2,0.5,2,7,9,9,2,0,4,8,30,,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,Bench
2022300502,1612709929,College Park,Skyhawks,CPS,skyhawks,,,,,,,,,240:00,45,94,0.479,15,43,0.349,18,20,0.9,9,30,39,32,10,5,15,22,132,10.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
2022300502,1612709915,Maine,Celtics,MNE,celtics,,,,,,,,,240:00,44,89,0.494,14,36,0.389,12,17,0.706,10,32,42,28,12,5,16,26,122,-10.0,2022300502,2025-08-10T09:48:21.648529,BoxScoreTraditionalV3,
1022001024,1611661321,Dallas,Wings,DAL,wings,1630149.0,Satou,Sabally,S. Sabally,satou-sabally,F,,,28:12,3,10,0.3,0,4,0.0,4,4,1.0,1,5,6,2,2,0,2,5,10,-10.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661321,Dallas,Wings,DAL,wings,203866.0,Kayla,Thornton,K. Thornton,kayla-thornton,F,,,26:39,3,8,0.375,2,6,0.333,0,0,0.0,1,4,5,1,1,0,2,5,8,-16.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661321,Dallas,Wings,DAL,wings,203838.0,Astou,Ndour-Fall,A. Ndour-Fall,astou-ndour-fall,C,,,20:20,4,10,0.4,1,5,0.2,0,0,0.0,2,2,4,0,0,2,0,5,9,-17.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661321,Dallas,Wings,DAL,wings,1629481.0,Arike,Ogunbowale,A. Ogunbowale,arike-ogunbowale,G,,,31:59,10,22,0.455,0,5,0.0,0,0,0.0,0,1,1,2,1,0,1,1,20,-1.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661321,Dallas,Wings,DAL,wings,1627669.0,Moriah,Jefferson,M. Jefferson,moriah-jefferson,G,,,19:48,3,6,0.5,0,0,0.0,3,4,0.75,0,2,2,3,0,0,2,3,9,-5.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661321,Dallas,Wings,DAL,wings,1628277.0,Allisha,Gray,A. Gray,allisha-gray,,,,16:53,1,4,0.25,0,2,0.0,0,0,0.0,1,1,2,0,0,0,1,0,2,-7.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661321,Dallas,Wings,DAL,wings,1630112.0,Tyasha,Harris,T. Harris,tyasha-harris,,,,17:15,1,2,0.5,0,1,0.0,1,2,0.5,0,1,1,1,1,0,0,2,3,-8.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661321,Dallas,Wings,DAL,wings,204330.0,Isabelle,Harrison,I. Harrison,isabelle-harrison,,,,3:55,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,0.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661321,Dallas,Wings,DAL,wings,1629478.0,Katie Lou,Samuelson,K. Samuelson,katie-lou-samuelson,,,,16:17,2,7,0.286,1,4,0.25,0,0,0.0,0,2,2,1,2,2,0,0,5,7.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661321,Dallas,Wings,DAL,wings,1630093.0,Bella,Alarie,B. Alarie,bella-alarie,,,,15:45,1,6,0.167,0,3,0.0,2,2,1.0,4,2,6,1,2,1,0,1,4,8.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661321,Dallas,Wings,DAL,wings,1629497.0,Marina,Mabrey,M. Mabrey,marina-mabrey,,,,2:57,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,4.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661321,Dallas,Wings,DAL,wings,1629484.0,Megan,Gustafson,M. Gustafson,megan-gustafson,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661319,Las Vegas,Aces,LVA,aces,201881.0,Angel,McCoughtry,A. McCoughtry,angel-mccoughtry,F,,,15:25,1,4,0.25,0,1,0.0,2,2,1.0,0,4,4,3,1,0,0,1,4,20.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661319,Las Vegas,Aces,LVA,aces,1628932.0,A'ja,Wilson,A. Wilson,aja-wilson,F,,,31:21,7,19,0.368,0,0,0.0,5,5,1.0,0,8,8,3,0,1,1,2,19,9.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661319,Las Vegas,Aces,LVA,aces,202670.0,Carolyn,Swords,C. Swords,carolyn-swords,C,,,20:07,3,5,0.6,0,0,0.0,1,2,0.5,1,6,7,0,0,0,0,0,7,17.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661319,Las Vegas,Aces,LVA,aces,203825.0,Kayla,McBride,K. McBride,kayla-mcbride,G,,,31:38,4,8,0.5,1,5,0.2,2,2,1.0,0,2,2,2,0,0,3,1,11,14.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661319,Las Vegas,Aces,LVA,aces,1628263.0,Lindsay,Allen,L. Allen,lindsay-allen,G,,,24:54,4,8,0.5,1,2,0.5,2,2,1.0,1,3,4,3,0,0,2,2,11,22.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661319,Las Vegas,Aces,LVA,aces,204324.0,Dearica,Hamby,D. Hamby,dearica-hamby,,,,28:32,3,8,0.375,0,3,0.0,4,7,0.571,3,5,8,4,1,0,7,2,10,-8.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661319,Las Vegas,Aces,LVA,aces,1629498.0,Jackie,Young,J. Young,jackie-young,,,,25:38,2,4,0.5,1,1,1.0,5,6,0.833,1,3,4,1,1,0,2,2,10,-11.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661319,Las Vegas,Aces,LVA,aces,203411.0,Sugar,Rodgers,S. Rodgers,sugar-rodgers,,,,7:19,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,2,0,0,-5.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661319,Las Vegas,Aces,LVA,aces,202658.0,Danielle,Robinson,D. Robinson,danielle-robinson,,,,15:06,3,5,0.6,0,1,0.0,1,1,1.0,1,2,3,0,0,0,1,4,7,-13.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661319,Las Vegas,Aces,LVA,aces,204332.0,Cierra,Burdick,C. Burdick,cierra-burdick,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661319,Las Vegas,Aces,LVA,aces,203069.0,Avery,Warley-Talbert,A. Warley-Talbert,avery-warley-talbert,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,
1022001024,1611661319,Las Vegas,Aces,LVA,aces,,,,,,,,,123:25,19,44,0.432,2,8,0.25,12,13,0.923,2,23,25,11,1,1,6,6,52,,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,Starters
1022001024,1611661319,Las Vegas,Aces,LVA,aces,,,,,,,,,123:25,8,18,0.444,1,6,0.167,10,14,0.714,5,10,15,6,2,0,12,8,27,,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,Bench
1022001024,1611661321,Dallas,Wings,DAL,wings,,,,,,,,,126:58,23,56,0.411,3,20,0.15,7,8,0.875,4,14,18,8,4,2,7,19,56,,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,Starters
1022001024,1611661321,Dallas,Wings,DAL,wings,,,,,,,,,126:58,5,20,0.25,1,10,0.1,3,4,0.75,5,7,12,3,6,3,3,4,14,,1022001024,2025-08-10T09:48:22.375367,BoxScoreTraditionalV3,Bench
1022001024,1611661319,Las Vegas,Aces,LVA,aces,,,,,,,,,200:00,27,62,0.435,3,14,0.214,22,27,0.815,7,33,40,17,3,1,18,14,79,9.0,1022001024,2025-08-10T09:48:22.377376,BoxScoreTraditionalV3,
1022001024,1611661321,Dallas,Wings,DAL,wings,,,,,,,,,200:00,28,76,0.368,4,30,0.133,10,12,0.833,9,21,30,11,10,5,10,23,70,-9.0,1022001024,2025-08-10T09:48:22.377376,BoxScoreTraditionalV3,
2022400366,1612709919,Westchester,Knicks,WES,knicks,1629643.0,Chuma,Okeke,C. Okeke,chuma-okeke,F,,,37:29,4,16,0.25,4,10,0.4,2,3,0.667,1,8,9,3,1,2,1,1,14,8.0,2022400366,2025-08-10T09:48:23.095171,BoxScoreTraditionalV3,
2022400366,1612709919,Westchester,Knicks,WES,knicks,1629650.0,Moses,Brown,M. Brown,moses-brown,F,,,40:17,9,13,0.692,0,0,0.0,6,8,0.75,8,14,22,2,2,2,1,0,28,6.0,2022400366,2025-08-10T09:48:23.095171,BoxScoreTraditionalV3,
2022400366,1612709919,Westchester,Knicks,WES,knicks,203933.0,T.J.,Warren,T. Warren,tj-warren,C,,,33:36,4,9,0.444,1,5,0.2,7,7,1.0,0,2,2,4,1,1,3,1,17,11.0,2022400366,2025-08-10T09:48:23.095171,BoxScoreTraditionalV3,
2022400366,1612709919,Westchester,Knicks,WES,knicks,1641755.0,Kevin,McCullar Jr.,K. McCullar Jr.,kevin-mccullar-jr,G,,,37:11,7,14,0.5,3,5,0.6,2,2,1.0,1,6,7,2,1,1,2,4,21,13.0,2022400366,2025-08-10T09:48:23.095171,BoxScoreTraditionalV3,
2022400366,1612709919,Westchester,Knicks,WES,knicks,1642486.0,Boo,Buie III,B. Buie III,boo-buie-iii,G,,,9:50,1,6,0.167,0,3,0.0,0,1,0.0,0,0,0,1,1,0,1,4,2,2.0,2022400366,2025-08-10T09:48:23.095171,BoxScoreTraditionalV3,
2022400366,1612709919,Westchester,Knicks,WES,knicks,1631098.0,Johnny,Davis,J. Davis,johnny-davis,,,,25:11,5,12,0.417,0,2,0.0,0,2,0.0,2,2,4,2,2,0,4,4,10,11.0,2022400366,2025-08-10T09:48:23.095171,BoxScoreTraditionalV3,
2022400366,1612709919,Westchester,Knicks,WES,knicks,1641924.0,Jamal,Bey,J. Bey,jamal-bey,,,,21:53,2,5,0.4,0,2,0.0,0,0,0.0,1,3,4,2,0,1,2,3,4,-7.0,2022400366,2025-08-10T09:48:23.095171,BoxScoreTraditionalV3,
2022400366,1612709919,Westchester,Knicks,WES,knicks,1630733.0,Jordan,Tucker,J. Tucker,jordan-tucker,,,,20:09,3,7,0.429,3,7,0.429,2,2,1.0,0,2,2,2,0,0,2,1,13,-1.0,2022400366,2025-08-10T09:48:23.095171,BoxScoreTraditionalV3,
